MSFT,2019-Sep-11,135.91,136.27,135.09,136.12,24726100,0,1.0,0.0,0.0,0.0,134.236,0.0
MSFT,2019-Sep-12,137.85,138.42,136.87,137.52,27010000,0,1.0,0.0,0.0,0.0,135.617,0.0
MSFT,2019-Sep-13,137.78,138.06,136.57,137.32,23363100,0,1.0,0.0,0.0,0.0,135.42,0.0
MSFT,2019-Sep-16,135.83,136.7,135.66,136.33,16731400,0,1.0,0.0,0.0,0.0,134.443,0.0
MSFT,2019-Sep-17,136.96,137.52,136.43,137.39,17814200,0,1.0,0.0,0.0,0.0,135.489,0.0
MSFT,2019-Sep-18,137.36,138.67,136.53,138.52,23982100,0,1.0,0.0,0.0,0.0,136.603,0.0
MSFT,2019-Sep-19,140.3,142.37,140.07,141.07,35772100,0,1.0,0.0,0.0,0.0,139.118,0.0
MSFT,2019-Sep-20,141.01,141.65,138.25,139.44,39167300,0,1.0,0.0,0.0,0.0,137.51,0.0
MSFT,2019-Sep-23,139.23,139.63,138.44,139.14,17139300,0,1.0,0.0,0.0,0.0,137.215,0.0
MSFT,2019-Sep-24,140.36,140.69,136.88,137.38,29773200,0,1.0,0.0,0.0,0.0,135.479,0.0
MSFT,2019-Sep-25,137.5,139.96,136.03,139.36,21382000,0,1.0,0.0,0.0,0.0,137.432,0.0
MSFT,2019-Sep-26,139.44,140.18,138.44,139.54,17456600,0,1.0,0.0,0.0,0.0,137.609,0.0
MSFT,2019-Sep-27,140.15,140.36,136.65,137.73,22477700,0,1.0,0.0,0.0,0.0,135.824,0.0
MSFT,2019-Sep-30,138.05,139.22,137.78,139.03,17280900,0,1.0,0.0,0.0,0.0,137.106,0.0
MSFT,2019-Oct-01,139.66,140.25,137,137.07,21466600,0,1.0,0.0,0.0,0.0,135.173,0.0
MSFT,2019-Oct-02,136.25,136.37,133.58,134.65,30521700,0,1.0,0.0,0.0,0.0,132.787,0.0
MSFT,2019-Oct-03,134.95,136.75,133.22,136.28,24132900,0,1.0,0.0,0.0,0.0,134.394,0.0
MSFT,2019-Oct-04,136.75,138.25,136.42,138.12,22897700,0,1.0,0.0,0.0,0.0,136.209,0.0
MSFT,2019-Oct-07,137.14,138.18,137.02,137.12,15303700,0,1.0,0.0,0.0,0.0,135.223,0.0
MSFT,2019-Oct-08,137.08,137.76,135.62,135.67,25550500,0,1.0,0.0,0.0,0.0,133.793,0.0
MSFT,2019-Oct-09,137.46,138.7,136.97,138.24,19749900,0,1.0,0.0,0.0,0.0,136.327,0.0
MSFT,2019-Oct-10,138.49,139.67,138.25,139.1,17654600,0,1.0,0.0,0.0,0.0,137.175,0.0
MSFT,2019-Oct-11,140.12,141.03,139.5,139.68,25446000,0,1.0,0.0,0.0,0.0,137.747,0.0
MSFT,2019-Oct-14,139.69,140.29,139.52,139.55,13304300,0,1.0,0.0,0.0,0.0,137.619,0.0
MSFT,2019-Oct-15,140.06,141.79,139.81,141.57,19695700,0,1.0,0.0,0.0,0.0,139.611,0.0
